customer_id,first_purchase_date,last_purchase_date,total_orders,total_spent,avg_order_value,recency,frequency,monetary,churn,lifetime_days,avg_monthly_spend,predicted_clv_12m
10871,2022-04-24,2023-01-25,26,23378351.0,899167.0,341,26,23378351.0,1,276,2291995.1960784313,27503942.352941178
10872,2022-08-10,2023-12-31,9,33396886.0,3710765.0,1,9,33396886.0,0,508,1862279.8884758365,22347358.66171004
10873,2022-09-21,2023-02-24,10,24062638.0,2406264.0,311,10,24062638.0,1,156,3881070.64516129,46572847.741935484
10874,2022-02-24,2022-08-19,5,18361106.0,3672221.0,500,5,18361106.0,1,176,2673947.4757281556,32087369.708737865
10875,2023-04-03,2023-08-28,17,20915416.0,1230319.0,126,17,20915416.0,1,147,3544985.762711864,42539829.15254237
10876,2022-06-11,2023-07-27,18,13508501.0,750472.0,158,18,13508501.0,1,411,918945.6462585034,11027347.755102042
10877,2023-01-15,2023-12-31,6,48164310.0,8027385.0,1,6,48164310.0,0,350,3802445.5263157897,45629346.315789476
10878,2022-03-28,2023-12-01,23,27704556.0,1204546.0,31,23,27704556.0,0,613,1292592.0373250388,15511104.447900467
10879,2022-02-24,2023-03-23,8,1881200.0,235150.0,284,8,1881200.0,1,392,133734.59715639811,1604815.1658767774
10880,2023-04-21,2023-12-31,3,2187870.0,729290.0,1,3,2187870.0,0,254,231113.02816901408,2773356.3380281692
10881,2022-06-27,2022-12-10,6,50626451.0,8437742.0,387,6,50626451.0,1,166,7748946.581632653,92987358.97959185
10882,2023-01-26,2023-08-18,13,12449705.0,957670.0,136,13,12449705.0,1,204,1596116.0256410257,19153392.307692308
10883,2022-12-15,2023-10-29,14,42124901.0,3008922.0,64,14,42124901.0,0,318,3631456.9827586208,43577483.79310345
10884,2022-01-08,2023-06-02,7,4160385.0,594341.0,213,7,4160385.0,1,510,231132.5,2773590.0
10885,2022-11-09,2022-12-27,25,47995067.0,1919803.0,370,25,47995067.0,1,48,18459641.153846152,221515693.84615383
10886,2023-03-19,2023-10-29,23,45620384.0,1983495.0,64,23,45620384.0,0,224,5388234.330708661,64658811.96850394
10887,2022-11-24,2023-11-18,18,30211533.0,1678418.0,44,18,30211533.0,0,359,2329938.2776349615,27959259.33161954
10888,2022-02-23,2022-09-15,15,1657132.0,110475.0,473,15,1657132.0,1,204,212452.82051282053,2549433.8461538465
10889,2022-08-27,2023-12-18,15,14296792.0,953119.0,14,15,14296792.0,0,478,844298.7401574804,10131584.881889764
10890,2022-08-17,2023-09-04,19,21866590.0,1150873.0,119,19,21866590.0,1,383,1588372.1549636803,19060465.859564163
10891,2022-02-20,2023-08-02,9,24571257.0,2730140.0,152,9,24571257.0,1,528,1321035.322580645,15852423.870967742
10892,2022-09-21,2023-03-10,10,16322081.0,1632208.0,297,10,16322081.0,1,170,2448312.15,29379745.799999997
10893,2023-02-22,2023-06-24,15,2873752.0,191583.0,191,15,2873752.0,1,122,567187.8947368421,6806254.736842105
10894,2022-04-06,2022-12-30,25,31178472.0,1247139.0,367,25,31178472.0,1,268,3138772.3489932884,37665268.18791946
10895,2022-03-29,2022-11-18,18,27827057.0,1545948.0,409,18,27827057.0,1,234,3162165.568181818,37945986.81818181
10896,2022-03-19,2023-10-29,6,15576432.0,2596072.0,64,6,15576432.0,0,589,754915.928917609,9058991.147011308
10897,2022-10-15,2023-12-31,10,3129179.0,312918.0,1,10,3129179.0,0,442,198888.4957627119,2386661.9491525427
10898,2022-04-30,2023-01-29,18,51725385.0,2873632.0,337,18,51725385.0,1,274,5104478.782894737,61253745.39473684
10899,2023-05-06,2023-12-31,23,25684898.0,1116735.0,1,23,25684898.0,0,239,2864486.7657992565,34373841.18959108
10900,2023-03-28,2023-12-31,12,39605015.0,3300418.0,1,12,39605015.0,0,278,3857631.331168831,46291575.97402597
10901,2023-05-15,2023-12-31,27,24177553.0,895465.0,1,27,24177553.0,0,230,2789717.6538461535,33476611.84615384
10902,2022-06-14,2022-07-30,14,3393051.0,242361.0,520,14,3393051.0,1,46,1339362.2368421054,16072346.842105266
10903,2022-07-01,2022-10-09,14,16927718.0,1209123.0,449,14,16927718.0,1,100,3906396.461538461,46876757.538461536
10904,2023-04-14,2023-12-31,7,17461595.0,2494514.0,1,7,17461595.0,0,261,1800164.432989691,21601973.195876293
10905,2022-01-07,2022-12-27,18,43788328.0,2432685.0,370,18,43788328.0,1,354,3420963.125,41051557.5
10906,2022-11-26,2023-10-26,3,34434883.0,11478294.0,67,3,34434883.0,0,334,2838039.807692308,34056477.692307696
10907,2022-05-31,2023-09-23,11,15191839.0,1381076.0,100,11,15191839.0,0,480,893637.5882352941,10723651.05882353
10908,2022-03-26,2022-05-01,14,50361190.0,3597228.0,610,14,50361190.0,1,36,22891450.0,274697400.0
10909,2022-05-27,2023-05-05,7,17534325.0,2504904.0,241,7,17534325.0,1,343,1410267.4262734584,16923209.1152815
10910,2023-01-16,2023-05-28,24,51910289.0,2162929.0,218,24,51910289.0,1,132,9613016.481481481,115356197.77777778
10911,2022-10-12,2023-05-22,22,51805116.0,2354778.0,224,22,51805116.0,1,222,6167275.714285714,74007308.57142857
10912,2022-03-23,2023-11-16,24,10913494.0,454729.0,46,24,10913494.0,0,603,517227.20379146916,6206726.44549763
10913,2023-05-29,2023-12-31,26,17087249.0,657202.0,1,26,17087249.0,0,216,2083810.8536585367,25005730.24390244
10914,2023-01-21,2023-08-09,5,25891045.0,5178209.0,145,5,25891045.0,1,200,3377092.8260869565,40525113.91304348
10915,2023-04-16,2023-12-31,7,34936314.0,4990902.0,1,7,34936314.0,0,259,3626606.9896193775,43519283.87543253
10916,2022-04-29,2023-02-03,4,28024810.0,7006202.0,332,4,28024810.0,1,280,2712078.387096774,32544940.645161286
10917,2023-01-31,2023-12-31,16,50447627.0,3152977.0,1,16,50447627.0,0,334,4157771.4560439563,49893257.472527474
10918,2022-09-18,2023-05-12,4,37978650.0,9494662.0,234,4,37978650.0,1,236,4283306.390977443,51399676.69172932
10919,2022-09-13,2023-12-31,15,11971878.0,798125.0,1,15,11971878.0,0,474,712611.7857142857,8551341.42857143
10920,2022-08-14,2023-11-02,9,6538956.0,726551.0,60,9,6538956.0,0,445,412986.69473684207,4955840.336842105
10921,2022-02-22,2023-04-07,12,36170786.0,3014232.0,269,12,36170786.0,1,409,2471807.6993166287,29661692.391799547
10922,2023-05-15,2023-11-04,15,9249384.0,616626.0,58,15,9249384.0,0,173,1366904.039408867,16402848.472906403
10923,2023-05-21,2023-07-14,18,41213983.0,2289666.0,171,18,41213983.0,1,54,14719279.642857144,176631355.71428573
10924,2022-12-30,2023-04-11,16,17000663.0,1062541.0,265,16,17000663.0,1,102,3863787.045454545,46365444.54545454
10925,2022-10-07,2023-02-06,13,17806178.0,1369706.0,329,13,17806178.0,1,122,3514377.2368421056,42172526.84210527
10926,2022-06-07,2023-11-23,12,1748558.0,145713.0,39,12,1748558.0,0,534,93008.40425531914,1116100.8510638296
10927,2022-02-28,2023-11-17,8,36811372.0,4601422.0,45,8,36811372.0,0,627,1680884.5662100457,20170614.79452055
10928,2022-05-08,2023-05-08,6,6954103.0,1159017.0,238,6,6954103.0,1,365,528159.7215189873,6337916.658227848
10929,2022-04-25,2023-07-23,23,40462333.0,1759232.0,162,23,40462333.0,1,454,2507995.847107438,30095950.165289253
10930,2022-07-28,2023-12-31,3,26186885.0,8728962.0,1,3,26186885.0,0,521,1425783.2123411978,17109398.548094373
10931,2022-08-25,2023-09-22,9,41041415.0,4560157.0,101,9,41041415.0,0,393,2910738.65248227,34928863.82978724
10932,2022-10-08,2023-05-24,26,30863468.0,1187056.0,222,26,30863468.0,1,228,3588775.3488372094,43065304.18604651
10933,2022-12-25,2023-12-31,11,5387610.0,489783.0,1,11,5387610.0,0,371,403063.0922693267,4836757.107231921
10934,2022-07-20,2023-07-23,10,40095139.0,4009514.0,162,10,40095139.0,1,368,3022246.658291457,36266959.89949749
10935,2022-10-05,2023-12-31,7,4745814.0,677973.0,1,7,4745814.0,0,452,295382.6141078838,3544591.369294606
10936,2022-08-23,2023-02-07,21,25518047.0,1215145.0,328,21,25518047.0,1,168,3866370.757575758,46396449.09090909
10937,2023-05-09,2023-12-31,12,9955340.0,829612.0,1,12,9955340.0,0,236,1122782.7067669171,13473392.481203005
10938,2022-01-04,2022-03-31,13,39418627.0,3032202.0,641,13,39418627.0,1,86,10194472.5,122333670.0
10939,2023-03-18,2023-12-04,27,47508834.0,1759586.0,28,27,47508834.0,0,261,4897817.93814433,58773815.25773196
10940,2022-01-29,2023-05-08,17,29349609.0,1726448.0,238,17,29349609.0,1,464,1782364.91902834,21388379.02834008
10941,2022-04-19,2023-06-06,8,27979083.0,3497385.0,209,8,27979083.0,1,413,1894746.027088036,22736952.325056434
10942,2022-03-16,2023-10-26,17,40009330.0,2353490.0,67,17,40009330.0,0,589,1939062.8432956382,23268754.119547658
10943,2022-05-26,2023-01-04,7,1458004.0,208286.0,362,7,1458004.0,1,223,172885.84980237155,2074630.1976284585
10944,2022-05-08,2023-11-22,21,47822139.0,2277245.0,40,21,47822139.0,0,563,2419332.4957841486,29031989.949409783
10945,2022-02-11,2023-08-12,24,11230400.0,467933.0,142,24,11230400.0,1,547,583902.9462738301,7006835.355285961
10946,2022-12-22,2023-07-24,21,51193239.0,2437773.0,161,21,51193239.0,1,214,6294250.696721312,75531008.36065574
10947,2022-02-10,2022-12-28,12,38601701.0,3216808.0,369,12,38601701.0,1,321,3299290.683760684,39591488.20512821
10948,2022-02-03,2023-02-02,14,40531958.0,2895140.0,333,14,40531958.0,1,364,3086189.6954314723,37034276.345177665
10949,2022-01-17,2022-06-11,24,34535111.0,1438963.0,569,24,34535111.0,1,145,5920304.742857143,71043656.91428572
10950,2022-06-02,2022-08-19,6,25160490.0,4193415.0,500,6,25160490.0,1,78,6989025.0,83868300.0
10951,2023-01-13,2023-05-04,20,30238687.0,1511934.0,242,20,30238687.0,1,111,6433763.191489361,77205158.29787233
10952,2022-12-08,2023-12-05,18,3557267.0,197626.0,27,18,3557267.0,0,362,272239.8214285714,3266877.8571428573
10953,2022-01-27,2023-09-05,10,32897143.0,3289714.0,118,10,32897143.0,1,586,1602133.5876623376,19225603.051948052
10954,2022-10-14,2023-10-13,6,33005784.0,5500964.0,80,6,33005784.0,0,364,2513130.76142132,30157569.13705584
10955,2022-06-17,2023-12-30,27,46473001.0,1721222.0,2,27,46473001.0,0,561,2359035.5837563453,28308427.005076144
10956,2022-09-25,2023-06-02,25,26887343.0,1075494.0,213,25,26887343.0,1,250,2880786.75,34569441.0
10957,2023-03-31,2023-12-31,14,5118934.0,365638.0,1,14,5118934.0,0,275,503501.7049180328,6042020.459016394
10958,2023-02-05,2023-03-09,4,16754753.0,4188688.0,298,4,16754753.0,1,32,8107138.548387098,97285662.58064517
10959,2023-04-21,2023-12-12,6,34505974.0,5750996.0,20,6,34505974.0,0,235,3906336.6792452834,46876040.1509434
10960,2022-05-10,2022-07-18,7,13354350.0,1907764.0,532,7,13354350.0,1,69,4046772.7272727275,48561272.727272734
10961,2022-12-29,2023-03-27,5,15450813.0,3090163.0,280,5,15450813.0,1,88,3928172.7966101696,47138073.55932204
10962,2022-10-19,2023-12-31,11,42879826.0,3898166.0,1,11,42879826.0,0,438,2748706.794871795,32984481.53846154
10963,2023-01-06,2023-12-31,23,30883442.0,1342758.0,1,23,30883442.0,0,359,2381756.4524421594,28581077.42930591
10964,2022-01-29,2023-09-22,20,27033194.0,1351660.0,101,20,27033194.0,0,601,1285254.8652931852,15423058.383518223
10965,2022-05-29,2022-10-27,13,17377360.0,1336720.0,431,13,17377360.0,1,151,2880225.414364641,34562704.97237569
10966,2022-10-23,2023-12-31,5,38331144.0,7666229.0,1,5,38331144.0,0,434,2478306.724137931,29739680.689655174
10967,2022-01-11,2023-10-21,27,15816096.0,585781.0,72,27,15816096.0,0,648,699827.2566371681,8397927.079646017
10968,2023-05-27,2023-09-29,25,38642827.0,1545713.0,94,25,38642827.0,0,125,7479256.838709677,89751082.06451613
10969,2022-04-23,2023-07-10,4,4761155.0,1190289.0,175,4,4761155.0,1,443,301976.0042283298,3623712.050739958
10970,2022-07-06,2023-03-27,11,45118700.0,4101700.0,280,11,45118700.0,1,264,4603948.979591836,55247387.75510204
10971,2022-08-15,2022-11-14,16,26577976.0,1661124.0,413,16,26577976.0,1,91,6589580.826446281,79074969.91735537
10972,2022-11-06,2023-08-18,6,23476207.0,3912701.0,136,6,23476207.0,1,285,2235829.238095238,26829950.857142854
10973,2022-04-08,2023-11-19,11,32239989.0,2930908.0,43,11,32239989.0,0,590,1559999.4677419353,18719993.612903222
10974,2022-02-24,2023-03-08,15,32908957.0,2193930.0,299,15,32908957.0,1,377,2425721.6461916463,29108659.754299756
10975,2023-02-10,2023-07-13,20,7907387.0,395369.0,172,20,7907387.0,1,153,1296292.9508196723,15555515.409836069
10976,2022-03-10,2023-08-03,17,39616666.0,2330392.0,151,17,39616666.0,1,511,2196857.6340110903,26362291.608133085
10977,2022-11-08,2023-10-20,12,15217158.0,1268096.0,73,12,15217158.0,0,346,1214134.9468085107,14569619.36170213
10978,2022-10-16,2023-12-31,18,47172064.0,2620670.0,1,18,47172064.0,0,441,3004590.0636942675,36055080.76433121
10979,2022-05-28,2022-08-13,14,42746814.0,3053344.0,506,14,42746814.0,1,77,11985088.037383176,143821056.44859812
10980,2023-04-12,2023-12-31,22,18790315.0,854105.0,1,22,18790315.0,0,263,1923923.037542662,23087076.450511944
10981,2022-09-01,2023-02-13,7,42233156.0,6033308.0,322,7,42233156.0,1,165,6497408.615384615,77968903.38461538
10982,2023-05-06,2023-12-22,4,19304637.0,4826159.0,10,4,19304637.0,0,230,2227458.115384615,26729497.38461538
10983,2023-05-22,2023-12-31,12,6328142.0,527345.0,1,12,6328142.0,0,223,750372.5691699605,9004470.830039525
10984,2022-12-31,2023-12-09,3,50063923.0,16687974.0,23,3,50063923.0,0,343,4026588.981233244,48319067.77479893
10985,2023-04-27,2023-12-31,9,34352182.0,3816909.0,1,9,34352182.0,0,248,3707069.9999999995,44484839.99999999
10986,2022-07-20,2023-10-21,19,24369856.0,1282624.0,72,19,24369856.0,0,458,1498146.8852459018,17977762.622950822
10987,2022-06-03,2023-10-25,18,21406886.0,1189271.0,68,18,21406886.0,0,509,1191477.8849721707,14297734.619666047
10988,2023-03-26,2023-12-31,26,17695031.0,680578.0,1,26,17695031.0,0,280,1712422.3548387096,20549068.258064516
10989,2023-05-16,2023-12-31,5,51057538.0,10211508.0,1,5,51057538.0,0,229,5914000.540540541,70968006.4864865
10990,2022-03-14,2023-04-02,16,8045161.0,502823.0,274,16,8045161.0,1,384,582982.6811594203,6995792.173913043
10991,2022-10-23,2023-12-31,12,17192097.0,1432675.0,1,12,17192097.0,0,434,1111557.9956896552,13338695.948275862
10992,2022-01-17,2022-09-14,24,25863280.0,1077637.0,474,24,25863280.0,1,240,2873697.777777778,34484373.333333336
10993,2022-08-05,2022-10-17,9,25482377.0,2831375.0,441,9,25482377.0,1,73,7422051.553398059,89064618.64077671
10994,2022-03-02,2023-09-23,19,25145417.0,1323443.0,100,19,25145417.0,0,570,1257270.85,15087250.200000001
10995,2022-02-11,2023-10-04,8,10129818.0,1266227.0,89,8,10129818.0,0,600,482372.28571428574,5788467.428571429
10996,2022-01-25,2023-09-29,25,8562572.0,342503.0,94,25,8562572.0,0,612,400120.18691588787,4801442.242990654
10997,2022-02-08,2022-06-09,24,14142193.0,589258.0,571,24,14142193.0,1,121,2809707.2185430466,33716486.62251656
10998,2022-05-11,2023-03-01,6,47657929.0,7942988.0,306,6,47657929.0,1,294,4412771.203703703,52953254.44444444
10999,2023-05-13,2023-12-31,19,6943091.0,365426.0,1,19,6943091.0,0,232,795010.4198473282,9540125.038167939
11000,2022-08-17,2023-12-01,11,39677195.0,3607018.0,31,11,39677195.0,0,471,2375879.9401197606,28510559.28143713
11001,2022-04-18,2023-06-22,6,39683458.0,6613910.0,193,6,39683458.0,1,430,2588051.608695652,31056619.30434782
11002,2022-06-21,2023-08-24,9,42336337.0,4704037.0,130,9,42336337.0,1,429,2767080.8496732023,33204970.196078427
11003,2023-03-11,2023-12-31,25,46240067.0,1849603.0,1,25,46240067.0,0,295,4268313.876923077,51219766.52307692
11004,2023-04-23,2023-12-31,4,14562238.0,3640560.0,1,4,14562238.0,0,252,1549174.2553191488,18590091.063829787
11005,2022-04-12,2023-09-08,19,12607621.0,663559.0,115,19,12607621.0,1,514,695273.2169117647,8343278.602941176
11006,2022-10-02,2023-12-31,26,24847688.0,955680.0,1,26,24847688.0,0,455,1536970.3917525776,18443644.701030932
11007,2022-02-13,2023-10-09,10,14666530.0,1466653.0,84,10,14666530.0,0,603,695096.2085308057,8341154.502369668
11008,2022-01-17,2023-05-06,25,38502947.0,1540118.0,240,25,38502947.0,1,474,2291842.083333333,27502104.999999996
11009,2022-11-26,2023-09-20,17,33505730.0,1970925.0,103,17,33505730.0,0,298,3064548.475609756,36774581.70731707
11010,2023-05-12,2023-12-31,17,45649375.0,2685257.0,1,17,45649375.0,0,233,5207153.041825095,62485836.50190114
11011,2022-01-12,2022-04-05,10,5403106.0,540311.0,636,10,5403106.0,1,83,1434452.9203539824,17213435.044247787
11012,2022-11-14,2023-12-31,18,47686233.0,2649235.0,1,18,47686233.0,0,412,3236622.1493212674,38839465.79185521
11013,2022-08-04,2023-12-31,21,16102110.0,766767.0,1,21,16102110.0,0,514,887984.0073529412,10655808.088235294
11014,2022-12-05,2023-12-31,13,26127273.0,2009790.0,1,13,26127273.0,0,391,1861800.9263657958,22341611.11638955
11015,2022-03-22,2022-06-18,4,23481461.0,5870365.0,562,4,23481461.0,1,88,5969862.966101695,71638355.59322034
11016,2023-04-30,2023-07-08,25,39823832.0,1592953.0,177,25,39823832.0,1,69,12067827.878787879,144813934.54545456
11017,2023-01-09,2023-10-02,26,22552932.0,867420.0,91,26,22552932.0,0,266,2285770.135135135,27429241.621621624
11018,2022-07-19,2023-09-07,19,49132500.0,2585921.0,116,19,49132500.0,1,415,3312303.370786517,39747640.4494382
11019,2023-04-11,2023-12-31,18,47048721.0,2613818.0,1,18,47048721.0,0,264,4800889.897959183,57610678.77551019
11020,2022-03-30,2023-02-22,27,45505787.0,1685400.0,313,27,45505787.0,1,329,3802712.0055710305,45632544.06685237
11021,2022-09-25,2023-11-23,17,4819923.0,283525.0,39,17,4819923.0,0,424,318497.11453744496,3821965.3744493397
11022,2023-05-04,2023-12-26,15,44596310.0,2973087.0,6,15,44596310.0,0,236,5029659.022556391,60355908.27067669
11023,2022-02-16,2023-02-16,17,40907081.0,2406299.0,319,17,40907081.0,1,365,3106866.911392405,37282402.93670886
11024,2022-10-15,2023-12-31,6,6458458.0,1076410.0,1,6,6458458.0,0,442,410495.2118644068,4925942.542372882
11025,2022-01-16,2023-07-13,18,6656648.0,369814.0,172,18,6656648.0,1,543,348515.60209424084,4182187.22513089
11026,2023-02-05,2023-08-31,14,6339122.0,452794.0,123,14,6339122.0,1,207,802420.5063291139,9629046.075949367
11027,2022-03-27,2023-05-26,6,1775696.0,295949.0,220,6,1775696.0,1,425,117078.85714285714,1404946.2857142857
11028,2022-09-07,2023-10-12,5,29070623.0,5814125.0,81,5,29070623.0,0,400,2028183.0,24338196.0
11029,2023-01-26,2023-12-31,24,50648430.0,2110351.0,1,24,50648430.0,0,339,4117758.5365853654,49413102.43902439
11030,2022-12-01,2023-12-31,19,23485183.0,1236062.0,1,19,23485183.0,0,395,1657777.6235294119,19893331.482352942
11031,2022-05-17,2023-07-04,24,28670481.0,1194603.0,181,24,28670481.0,1,413,1941567.5620767493,23298810.74492099
11032,2023-05-13,2023-08-12,20,50372866.0,2518643.0,142,20,50372866.0,1,91,12489140.330578513,149869683.96694216
11033,2023-04-22,2023-12-31,27,14163257.0,524565.0,1,27,14163257.0,0,253,1501405.335689046,18016864.028268553
11034,2022-08-11,2023-05-06,20,44810289.0,2240514.0,240,20,44810289.0,1,268,4511102.919463087,54133235.03355704
11035,2023-01-07,2023-08-19,25,28956636.0,1158265.0,135,25,28956636.0,1,224,3420075.1181102362,41040901.41732284
11036,2023-02-06,2023-10-15,19,30129407.0,1585758.0,78,19,30129407.0,0,251,3216662.6690391456,38599952.02846975
11037,2023-03-19,2023-06-17,14,18633232.0,1330945.0,198,14,18633232.0,1,90,4658308.0,55899696.0
11038,2023-05-05,2023-10-10,25,29728486.0,1189139.0,83,25,29728486.0,0,158,4743907.340425532,56926888.08510639
11039,2022-09-30,2023-04-03,23,4915639.0,213723.0,273,23,4915639.0,1,185,685903.1162790697,8230837.395348836
11040,2022-06-08,2023-07-20,26,40043893.0,1540150.0,165,26,40043893.0,1,407,2749008.6727688788,32988104.073226545
11041,2022-06-01,2023-12-31,6,15662138.0,2610356.0,1,6,15662138.0,0,578,772802.8618421053,9273634.342105264
11042,2022-07-07,2023-10-16,14,46290503.0,3306464.0,77,14,46290503.0,0,466,2799828.8104838715,33597945.72580646
11043,2022-04-08,2022-11-30,25,19886815.0,795473.0,397,25,19886815.0,1,236,2242873.872180451,26914486.466165416
11044,2022-05-11,2023-07-02,24,8455465.0,352311.0,183,24,8455465.0,1,417,567480.8724832215,6809770.469798658
11045,2022-06-20,2023-11-11,23,36550784.0,1589165.0,51,23,36550784.0,0,509,2034366.4564007423,24412397.476808906
11046,2022-07-02,2023-07-06,22,9560570.0,434571.0,179,22,9560570.0,1,369,718839.8496240601,8626078.195488721
11047,2022-12-30,2023-12-31,17,39486970.0,2322763.0,1,17,39486970.0,0,366,2991437.1212121216,35897245.45454546
11048,2022-02-08,2022-09-29,25,50380102.0,2015204.0,459,25,50380102.0,1,233,5746779.695817491,68961356.34980989
